Date,Open,High,Low,Close,Volume
2019-01-16 12:00:00,3614.93,3666.73,3577.1,3608.35,2717.2851254
2019-01-16 18:00:00,3608.36,3627.71,3577.05,3609.71,3248.72444842
2019-01-17 00:00:00,3609.71,3614.5,3571.0,3584.21,1742.75334968
2019-01-17 06:00:00,3584.21,3603.36,3541.0,3599.31,1784.68889971
2019-01-17 12:00:00,3599.31,3649.61,3575.0,3619.01,2659.42407197
2019-01-17 18:00:00,3619.01,3657.0,3616.0,3640.65,2737.99834581
2019-01-18 00:00:00,3640.64,3643.69,3616.0,3619.51,1075.17717411
2019-01-18 06:00:00,3619.51,3630.45,3607.2,3610.01,1059.04202384
2019-01-18 12:00:00,3610.01,3625.0,3588.0,3595.01,1618.07526805
2019-01-18 18:00:00,3595.01,3618.51,3580.16,3607.85,2224.94252738
2019-01-19 00:00:00,3607.85,3629.99,3604.9,3616.93,1116.65026037
2019-01-19 06:00:00,3616.92,3765.9,3616.3,3719.0,2284.26748259
2019-01-19 12:00:00,3719.0,3722.95,3705.16,3712.91,1046.64806384
2019-01-19 18:00:00,3713.43,3715.0,3679.25,3682.65,1621.08039852
2019-01-20 00:00:00,3683.5,3703.39,3677.16,3690.0,882.95462883
2019-01-20 06:00:00,3690.49,3700.24,3580.5,3588.06,1778.27071906
2019-01-20 12:00:00,3588.95,3593.64,3481.01,3520.01,2967.89242231
2019-01-20 18:00:00,3520.01,3550.0,3517.0,3536.19,1801.40182707
2019-01-21 00:00:00,3537.56,3550.52,3508.21,3533.48,1922.37615049
2019-01-21 06:00:00,3533.48,3556.01,3523.23,3549.21,925.63976813
2019-01-21 12:00:00,3549.22,3568.95,3530.0,3543.91,1675.35395345
2019-01-21 18:00:00,3543.91,3548.0,3487.37,3531.76,1970.46278569
2019-01-22 00:00:00,3531.75,3557.11,3526.0,3529.56,1481.98633221
2019-01-22 06:00:00,3529.55,3544.04,3425.0,3543.95,2647.53475018
2019-01-22 12:00:00,3543.67,3594.0,3523.32,3585.84,3046.43925217
2019-01-22 18:00:00,3585.84,3611.5,3571.03,3577.03,2482.67187249
2019-01-23 00:00:00,3577.04,3591.87,3562.01,3580.83,2145.3575593
2019-01-23 06:00:00,3580.83,3583.57,3556.43,3578.59,860.81087971
2019-01-23 12:00:00,3578.59,3614.47,3547.72,3570.16,2104.95563335
2019-01-23 18:00:00,3570.16,3582.48,3523.64,3553.01,3094.53223255
2019-01-24 00:00:00,3553.01,3558.32,3530.1,3531.76,1349.92606919
2019-01-24 06:00:00,3531.77,3566.56,3531.76,3558.73,933.80749104
2019-01-24 12:00:00,3558.73,3574.03,3548.51,3556.84,1435.68241942
2019-01-24 18:00:00,3556.84,3595.83,3556.76,3568.97,2107.65605782
2019-01-25 00:00:00,3568.97,3578.79,3554.0,3563.75,1321.00544981
2019-01-25 06:00:00,3563.75,3568.05,3510.01,3535.04,1890.43287396
2019-01-25 12:00:00,3535.04,3568.93,3530.2,3556.01,1739.35726939
2019-01-25 18:00:00,3556.0,3566.0,3537.05,3562.17,1883.27555943
2019-01-26 00:00:00,3562.17,3571.97,3558.58,3566.99,1141.43810129
2019-01-26 06:00:00,3567.0,3657.76,3566.99,3585.46,1951.20617829
2019-01-26 12:00:00,3585.47,3586.07,3540.0,3559.91,1384.31753833
2019-01-26 18:00:00,3559.91,3566.0,3554.55,3556.07,1125.77872821
2019-01-27 00:00:00,3556.07,3562.9,3525.0,3550.35,975.71535669
2019-01-27 06:00:00,3550.34,3555.57,3513.51,3534.75,590.91482115
2019-01-27 12:00:00,3534.74,3557.99,3470.14,3549.9,1566.19939412
2019-01-27 18:00:00,3549.58,3550.0,3530.0,3531.02,1153.67941765
2019-01-28 00:00:00,3531.02,3535.92,3418.13,3423.15,4585.6952838
2019-01-28 06:00:00,3423.14,3447.56,3385.01,3409.76,2989.96852979
2019-01-28 12:00:00,3409.76,3427.07,3374.01,3413.86,3742.10234179
2019-01-28 18:00:00,3413.92,3439.51,3412.0,3429.95,2457.88826545
2019-01-29 00:00:00,3429.95,3438.4,3381.02,3389.0,2148.62448761
2019-01-29 06:00:00,3389.01,3397.75,3337.87,3375.0,2414.85260554
2019-01-29 12:00:00,3375.01,3418.03,3375.0,3398.66,2100.50917396
2019-01-29 18:00:00,3398.66,3418.0,3388.0,3397.42,2045.71103428
2019-01-30 00:00:00,3395.74,3433.12,3372.97,3422.66,2595.01341778
2019-01-30 06:00:00,3422.66,3430.0,3406.73,3414.57,1071.54699486
2019-01-30 12:00:00,3413.81,3459.41,3411.05,3439.76,2671.72569771
2019-01-30 18:00:00,3439.76,3450.0,3429.28,3437.55,2175.6727015
2019-01-31 00:00:00,3437.55,3473.4,3436.05,3444.18,1788.90483045
2019-01-31 06:00:00,3444.19,3453.76,3396.74,3410.0,1531.46043375
2019-01-31 12:00:00,3410.0,3420.02,3402.68,3405.11,1592.52996279
2019-01-31 18:00:00,3405.45,3425.0,3396.95,3411.5,2492.50092265
2019-02-01 00:00:00,3411.5,3419.88,3369.62,3394.02,2514.0280504
2019-02-01 06:00:00,3394.02,3436.9,3377.05,3420.01,1679.19056901
2019-02-01 12:00:00,3420.01,3441.8,3420.0,3432.05,2041.65332933
2019-02-01 18:00:00,3432.05,3458.26,3432.0,3437.5,2571.72976204
2019-02-02 00:00:00,3437.5,3441.97,3415.36,3422.12,1019.01694505
2019-02-02 06:00:00,3422.12,3446.38,3414.49,3442.47,541.47484168
2019-02-02 12:00:00,3443.67,3443.67,3421.0,3432.23,842.10653516
2019-02-02 18:00:00,3432.23,3483.25,3426.51,3468.43,1565.32518666
2019-02-03 00:00:00,3468.43,3471.76,3439.0,3444.29,1068.45478838
2019-02-03 06:00:00,3444.29,3445.0,3411.01,3421.69,722.09726096
2019-02-03 12:00:00,3421.69,3431.27,3411.59,3419.99,850.82781073
2019-02-03 18:00:00,3419.28,3430.0,3386.45,3414.78,1965.18905402
2019-02-04 00:00:00,3415.69,3427.21,3411.3,3416.0,879.57965111
2019-02-04 06:00:00,3416.0,3435.0,3398.29,3399.12,1028.8629256
2019-02-04 12:00:00,3399.12,3416.59,3395.1,3415.02,1792.43462632
2019-02-04 18:00:00,3415.03,3422.0,3405.19,3409.57,2331.94174981
2019-02-05 00:00:00,3409.57,3418.8,3400.0,3416.01,2058.55190712
2019-02-05 06:00:00,3416.01,3429.46,3413.21,3421.11,779.43880705
2019-02-05 12:00:00,3421.12,3425.41,3412.91,3419.09,1501.11936401
2019-02-05 18:00:00,3419.1,3428.41,3418.0,3428.4,2046.32569425
2019-02-06 00:00:00,3428.41,3441.0,3351.0,3372.05,3989.62883098
2019-02-06 06:00:00,3372.43,3379.29,3360.12,3362.96,925.07463014
2019-02-06 12:00:00,3362.93,3386.5,3340.8,3364.81,2764.87983599
2019-02-06 18:00:00,3364.81,3373.0,3350.02,3367.36,2141.08889417
2019-02-07 00:00:00,3366.01,3375.0,3362.5,3371.44,1309.17195591
2019-02-07 06:00:00,3371.44,3383.14,3368.64,3368.72,1401.23901493
2019-02-07 12:00:00,3368.72,3370.33,3354.61,3360.37,4126.51158214
2019-02-07 18:00:00,3360.37,3363.69,3352.01,3359.0,1776.87657377
2019-02-08 00:00:00,3358.99,3367.32,3344.0,3366.27,1563.69007976
2019-02-08 06:00:00,3366.27,3399.99,3354.37,3393.15,2179.42443029
2019-02-08 12:00:00,3393.14,3711.0,3391.0,3632.49,9736.83470999
2019-02-08 18:00:00,3632.49,3640.0,3575.0,3621.99,4169.52676017
2019-02-09 00:00:00,3622.0,3629.99,3603.02,3610.0,1471.2206286
2019-02-09 06:00:00,3610.01,3636.0,3608.03,3624.98,1068.91709778
2019-02-09 12:00:00,3624.98,3644.08,3597.0,3605.65,1373.62657709
2019-02-09 18:00:00,3605.65,3627.77,3602.0,3623.73,1241.69313621
2019-02-10 00:00:00,3623.73,3630.31,3615.01,3618.51,907.35163274
2019-02-10 06:00:00,3618.51,3618.51,3578.59,3604.1,906.86988637
2019-02-10 12:00:00,3604.1,3619.33,3583.29,3605.71,1185.87612908
2019-02-10 18:00:00,3605.72,3654.28,3601.05,3648.84,2364.43183246
2019-02-11 00:00:00,3648.85,3652.0,3584.24,3588.45,3405.06004559
2019-02-11 06:00:00,3588.45,3602.0,3585.01,3585.03,599.85653566
2019-02-11 12:00:00,3585.03,3614.38,3579.38,3593.84,2555.1681761
2019-02-11 18:00:00,3593.27,3604.02,3588.0,3590.36,2259.17672527
2019-02-12 00:00:00,3590.36,3590.36,3550.0,3578.3,2326.05005811
2019-02-12 06:00:00,3578.68,3579.78,3558.51,3568.49,1009.87461772
2019-02-12 12:00:00,3568.5,3590.7,3567.66,3580.77,1500.11364001
2019-02-12 18:00:00,3580.77,3618.77,3561.23,3588.06,3511.09779801
2019-02-13 00:00:00,3588.06,3603.71,3585.01,3602.6,1358.73408465
2019-02-13 06:00:00,3602.6,3627.99,3568.0,3573.41,1720.31042766
2019-02-13 12:00:00,3573.4,3583.96,3562.98,3578.22,1740.45091351
2019-02-13 18:00:00,3578.22,3582.74,3566.0,3576.68,2205.44677771
2019-02-14 00:00:00,3576.69,3589.0,3570.0,3572.63,1818.35569314
2019-02-14 06:00:00,3572.62,3579.02,3535.1,3554.98,1217.48601213
2019-02-14 12:00:00,3555.0,3578.8,3550.82,3571.55,1454.67635866
2019-02-14 18:00:00,3571.55,3576.0,3558.11,3561.5,1706.71744358
2019-02-15 00:00:00,3561.49,3585.5,3558.13,3575.9,1329.68856131
2019-02-15 06:00:00,3575.9,3599.18,3567.55,3574.68,1386.78852209
2019-02-15 12:00:00,3574.47,3620.22,3545.89,3565.4,3129.95169606
2019-02-15 18:00:00,3565.4,3571.33,3561.29,3566.59,1600.61434741
2019-02-16 00:00:00,3566.59,3599.41,3565.5,3585.62,1193.22353186
2019-02-16 06:00:00,3585.63,3590.1,3579.05,3590.1,460.55786025
2019-02-16 12:00:00,3590.09,3607.36,3567.94,3591.49,1636.62154219
2019-02-16 18:00:00,3591.49,3599.0,3576.77,3582.37,1061.21454913
2019-02-17 00:00:00,3582.37,3598.32,3577.21,3598.31,976.9617653
2019-02-17 06:00:00,3598.32,3675.0,3577.2,3581.35,1795.67437011
2019-02-17 12:00:00,3581.35,3584.8,3557.43,3575.26,1160.35937479
2019-02-17 18:00:00,3575.26,3640.7,3567.5,3625.08,2469.7973898
2019-02-18 00:00:00,3625.08,3733.0,3616.18,3677.05,4586.62984165
2019-02-18 06:00:00,3677.05,3725.0,3671.37,3706.31,1773.30916096
2019-02-18 12:00:00,3706.31,3917.0,3692.53,3867.12,7795.67059751
2019-02-18 18:00:00,3867.12,3895.7,3829.15,3867.0,2739.57446262
2019-02-19 00:00:00,3867.0,3957.74,3841.54,3869.94,4160.44682507
2019-02-19 06:00:00,3869.94,3894.42,3852.0,3873.0,1352.21686563
2019-02-19 12:00:00,3873.0,3969.54,3872.99,3937.01,5785.67997768
2019-02-19 18:00:00,3937.01,3950.0,3866.3,3888.01,3546.88291941
2019-02-20 00:00:00,3888.37,3909.0,3867.13,3883.88,1850.62524176
2019-02-20 06:00:00,3883.88,3947.48,3878.0,3926.01,1536.08046299
2019-02-20 12:00:00,3926.01,3967.19,3902.5,3915.02,2513.05703909
2019-02-20 18:00:00,3915.01,3945.45,3909.99,3938.99,3029.50940866
2019-02-21 00:00:00,3939.0,3953.82,3915.0,3951.12,2773.68426039
2019-02-21 06:00:00,3951.12,3988.0,3869.45,3892.99,2924.62462806
2019-02-21 12:00:00,3893.0,3911.92,3883.98,3892.41,1669.29748491
2019-02-21 18:00:00,3892.42,3901.53,3878.0,3897.71,1439.32635018
2019-02-22 00:00:00,3897.71,3923.81,3897.05,3914.51,1547.32923733
2019-02-22 06:00:00,3914.51,3932.04,3886.15,3926.08,1835.13973231
2019-02-22 12:00:00,3926.08,3956.43,3921.22,3941.55,2366.52286764
2019-02-22 18:00:00,3941.56,3950.68,3930.99,3942.02,1918.2263365
2019-02-23 00:00:00,3942.02,3948.0,3915.44,3927.98,1336.29201555
2019-02-23 06:00:00,3927.99,3943.02,3911.3,3937.0,592.82502499
2019-02-23 12:00:00,3937.01,4090.0,3912.27,4089.76,4321.98575157
2019-02-23 18:00:00,4089.77,4156.1,4078.8,4110.0,4593.69467074
2019-02-24 00:00:00,4110.0,4188.79,4109.99,4159.0,3010.82299778
2019-02-24 06:00:00,4159.0,4168.99,4120.72,4132.25,887.49497011
2019-02-24 12:00:00,4132.24,4133.0,3712.84,3761.0,9162.06775415
2019-02-24 18:00:00,3761.0,3806.24,3730.0,3734.22,3941.78173297
2019-02-25 00:00:00,3734.23,3786.65,3731.09,3781.69,1836.36690863
2019-02-25 06:00:00,3781.68,3789.79,3744.45,3779.33,1683.09354576
2019-02-25 12:00:00,3779.32,3835.62,3766.97,3821.67,3352.30927478
2019-02-25 18:00:00,3821.66,3860.0,3800.78,3818.79,4292.31200278
2019-02-26 00:00:00,3818.78,3826.37,3763.71,3792.99,1812.66403411
2019-02-26 06:00:00,3792.99,3807.0,3765.8,3789.0,1414.67526006
2019-02-26 12:00:00,3789.0,3818.39,3775.0,3799.99,1813.75347455
2019-02-26 18:00:00,3800.0,3809.0,3786.38,3799.48,1479.20596059
2019-02-27 00:00:00,3799.49,3808.0,3781.15,3807.5,1286.20548724
2019-02-27 06:00:00,3807.5,3817.0,3790.0,3813.26,903.46981102
2019-02-27 12:00:00,3813.26,3823.13,3780.0,3804.53,1720.22957696
2019-02-27 18:00:00,3804.53,3809.0,3655.0,3799.91,4387.66418893
2019-02-28 00:00:00,3800.35,3814.99,3792.38,3809.99,1319.62963745
2019-02-28 06:00:00,3809.99,3835.55,3801.0,3821.37,1016.31706039
2019-02-28 12:00:00,3821.38,3910.0,3754.37,3795.99,5169.51130647
2019-02-28 18:00:00,3795.99,3819.15,3783.27,3792.14,2347.01469538
2019-03-01 00:00:00,3792.14,3806.52,3791.65,3800.39,1170.19527455
2019-03-01 06:00:00,3800.39,3826.0,3791.31,3810.19,1405.93786607
2019-03-01 12:00:00,3810.2,3843.0,3807.32,3833.71,1793.14646834
2019-03-01 18:00:00,3833.72,3840.0,3792.0,3806.17,2447.41936346
2019-03-02 00:00:00,3806.17,3818.08,3795.0,3804.46,1005.37252786
2019-03-02 06:00:00,3804.46,3816.21,3763.0,3808.89,756.49698188
2019-03-02 12:00:00,3808.9,3817.0,3793.0,3799.65,1108.2819867
2019-03-02 18:00:00,3796.79,3813.83,3793.87,3809.7,850.49321118
2019-03-03 00:00:00,3809.7,3815.48,3807.98,3811.45,916.68410862
2019-03-03 06:00:00,3811.46,3813.0,3801.0,3809.01,370.84022435
2019-03-03 12:00:00,3809.01,3809.99,3774.08,3792.92,1371.47722773
2019-03-03 18:00:00,3792.92,3795.09,3763.62,3786.93,1441.67517323
2019-03-04 00:00:00,3786.93,3804.99,3691.85,3723.52,3056.56645313
2019-03-04 06:00:00,3723.52,3733.23,3672.39,3703.17,1502.56184896
2019-03-04 12:00:00,3703.17,3718.0,3688.88,3711.0,1737.55997312
2019-03-04 18:00:00,3710.79,3716.85,3683.0,3700.72,2039.08044906
2019-03-05 00:00:00,3700.02,3707.33,3692.36,3706.68,1243.41096015
2019-03-05 06:00:00,3706.68,3729.01,3706.68,3723.59,710.16800022
2019-03-05 12:00:00,3723.59,3876.65,3723.59,3838.9,5678.99711493
2019-03-05 18:00:00,3838.91,3851.55,3826.0,3844.59,1902.34304375
2019-03-06 00:00:00,3844.59,3857.46,3812.0,3824.3,2229.6732734
2019-03-06 06:00:00,3824.3,3894.7,3822.45,3852.02,1859.69156956
2019-03-06 12:00:00,3852.02,3857.1,3825.1,3846.91,1468.63717723
2019-03-06 18:00:00,3847.79,3855.5,3840.17,3851.89,1353.1837088
2019-03-07 00:00:00,3851.89,3891.0,3846.18,3866.03,2684.69158711
2019-03-07 06:00:00,3866.03,3867.29,3830.79,3851.2,1120.63920962
2019-03-07 12:00:00,3851.21,3884.45,3845.0,3859.66,1921.00448755
2019-03-07 18:00:00,3859.65,3873.57,3852.52,3857.05,1581.68046223
2019-03-08 00:00:00,3857.04,3877.02,3850.0,3877.01,1441.37572438
2019-03-08 06:00:00,3877.02,3909.1,3857.28,3876.08,1890.26802676
2019-03-08 12:00:00,3876.08,3895.55,3869.77,3892.49,1629.21040811
2019-03-08 18:00:00,3892.49,3910.88,3771.0,3843.12,4027.52927183
2019-03-09 00:00:00,3842.62,3863.0,3834.59,3859.99,995.37512237
2019-03-09 06:00:00,3859.99,3926.85,3859.98,3897.11,1242.66610038
2019-03-09 12:00:00,3897.11,3947.33,3880.01,3898.43,2008.38779259
2019-03-09 18:00:00,3898.43,3917.0,3888.68,3917.0,1574.62736001
2019-03-10 00:00:00,3917.0,3917.0,3891.0,3902.83,1206.75231474
2019-03-10 06:00:00,3902.83,3902.83,3867.84,3890.02,614.56254785
2019-03-10 12:00:00,3890.02,3896.51,3873.26,3886.01,711.18381912
2019-03-10 18:00:00,3886.01,3909.0,3880.0,3900.92,1069.73445707
2019-03-11 00:00:00,3900.93,3911.83,3845.86,3865.66,1629.35362505
2019-03-11 06:00:00,3865.67,3878.0,3851.05,3857.79,909.95513878
2019-03-11 12:00:00,3857.79,3857.79,3817.01,3849.48,2123.78674167
2019-03-11 18:00:00,3849.68,3860.36,3837.63,3849.68,1507.3696301
2019-03-12 00:00:00,3849.67,3851.5,3796.71,3820.01,2223.65081273
2019-03-12 06:00:00,3820.0,3870.0,3816.99,3859.33,994.8429517
2019-03-12 12:00:00,3859.32,3875.33,3841.94,3857.28,2111.1017795
2019-03-12 18:00:00,3857.28,3869.23,3850.0,3860.0,1591.57730563
2019-03-13 00:00:00,3860.0,3869.0,3855.09,3859.15,1116.98878888
2019-03-13 06:00:00,3859.15,3863.99,3827.5,3841.92,1162.37193572
2019-03-13 12:00:00,3841.93,3871.02,3835.2,3851.04,1927.13111795
2019-03-13 18:00:00,3851.31,3859.03,3843.5,3851.02,1483.20437992
2019-03-14 00:00:00,3851.02,3864.99,3848.46,3848.95,1378.5785809
2019-03-14 06:00:00,3848.96,3848.96,3836.87,3842.9,738.88038552
2019-03-14 12:00:00,3842.91,3900.0,3779.28,3857.57,4303.13278151
2019-03-14 18:00:00,3857.56,3857.65,3850.0,3853.95,1474.59640705
2019-03-15 00:00:00,3853.95,3869.0,3853.94,3862.53,1384.33001783
2019-03-15 06:00:00,3862.54,3887.38,3846.79,3886.01,1164.73265315
2019-03-15 12:00:00,3886.01,3908.98,3871.51,3902.52,2357.37276927
2019-03-15 18:00:00,3902.51,3910.0,3885.0,3902.8,1887.8784583
2019-03-16 00:00:00,3902.8,4037.47,3900.89,4007.0,3499.22184619
2019-03-16 06:00:00,4006.99,4010.85,3991.92,4004.05,773.90769911
2019-03-16 12:00:00,4004.05,4004.05,3961.0,3983.87,1484.85636917
2019-03-16 18:00:00,3983.87,3990.0,3972.73,3990.0,1043.9094237
2019-03-17 00:00:00,3990.0,3991.0,3936.3,3945.0,1302.59405211
2019-03-17 06:00:00,3944.99,3970.0,3944.99,3969.43,387.95014317
2019-03-17 12:00:00,3969.42,3984.52,3956.0,3964.77,783.72799177
2019-03-17 18:00:00,3964.08,3985.0,3964.07,3967.01,1105.59424838
2019-03-18 00:00:00,3967.01,4015.7,3942.19,3942.42,1990.6342981
2019-03-18 06:00:00,3942.52,3966.67,3937.69,3957.38,767.13040645
2019-03-18 12:00:00,3959.23,3967.66,3956.0,3962.61,1382.91700914
2019-03-18 18:00:00,3962.6,3978.0,3960.0,3970.5,1472.96465972
2019-03-19 00:00:00,3969.68,3984.58,3952.08,3963.58,1305.98057856
2019-03-19 06:00:00,3963.58,3976.2,3954.63,3967.49,905.89930637
2019-03-19 12:00:00,3967.48,4009.61,3963.66,3993.81,1868.8894001
2019-03-19 18:00:00,3994.49,4002.85,3983.18,4000.85,1808.25641486
2019-03-20 00:00:00,4000.85,4017.49,3965.43,3986.42,1728.23419332
2019-03-20 06:00:00,3987.03,4005.01,3968.25,3995.65,1427.01138338
2019-03-20 12:00:00,3995.66,4017.03,3988.0,3996.19,1755.88544397
2019-03-20 18:00:00,3996.35,4044.82,3996.34,4031.85,2410.26188605
2019-03-21 00:00:00,4032.68,4043.19,4014.35,4021.49,1602.91453709
2019-03-21 06:00:00,4021.49,4038.84,4021.48,4034.0,689.46886502
2019-03-21 12:00:00,4034.0,4056.33,3915.14,3963.45,5425.6477561
2019-03-21 18:00:00,3963.46,3986.0,3957.03,3972.76,1643.98011865
2019-03-22 00:00:00,3972.76,3983.84,3971.0,3975.47,1086.47216323
2019-03-22 06:00:00,3975.0,3982.99,3961.7,3982.76,791.25090841
2019-03-22 12:00:00,3982.76,3998.01,3978.73,3998.0,1632.81907954
2019-03-22 18:00:00,3998.0,3998.0,3975.29,3983.78,1626.66531269
2019-03-23 00:00:00,3983.77,3997.01,3976.55,3988.46,1137.89924242
2019-03-23 06:00:00,3988.46,3996.92,3971.47,3982.36,1035.55345613
2019-03-23 12:00:00,3982.36,3984.38,3960.25,3970.02,1010.80240288
2019-03-23 18:00:00,3970.02,3984.99,3968.97,3983.43,961.08487679
2019-03-24 00:00:00,3982.45,3982.45,3961.0,3965.46,620.04972389
2019-03-24 06:00:00,3965.46,3979.0,3961.0,3970.44,321.10583403
2019-03-24 12:00:00,3970.44,3978.68,3963.35,3966.03,598.01575395
2019-03-24 18:00:00,3966.04,3971.35,3946.0,3969.52,1160.65870216
2019-03-25 00:00:00,3969.52,3976.47,3962.0,3973.13,798.83610975
2019-03-25 06:00:00,3973.14,3973.82,3966.66,3969.1,654.80043324
2019-03-25 12:00:00,3969.1,3969.1,3941.0,3942.87,1746.53918336
2019-03-25 18:00:00,3942.87,3946.92,3858.0,3907.53,3271.68089394
2019-03-26 00:00:00,3907.54,3921.18,3905.38,3909.23,1000.46038152
2019-03-26 06:00:00,3909.23,3909.24,3889.79,3897.99,568.11617674
2019-03-26 12:00:00,3897.61,3918.0,3880.64,3912.39,1411.2199373
2019-03-26 18:00:00,3912.46,3923.9,3908.0,3921.45,1299.27711493
2019-03-27 00:00:00,3922.41,3991.9,3914.9,3990.1,2000.49014534
2019-03-27 06:00:00,3990.14,4032.1,3978.56,4022.24,1082.38806527
2019-03-27 12:00:00,4022.24,4026.83,3995.26,4009.88,1860.36589608
2019-03-27 18:00:00,4009.88,4035.8,4000.0,4026.53,1909.16596125
2019-03-28 00:00:00,4026.54,4026.54,3994.0,4012.32,1381.2020495
2019-03-28 06:00:00,4012.32,4016.73,3996.74,4001.37,588.09272842
2019-03-28 12:00:00,4002.32,4018.42,3995.38,4007.0,1371.80526679
2019-03-28 18:00:00,4007.0,4014.45,4006.17,4011.17,1526.23825995
2019-03-29 00:00:00,4011.98,4050.0,4007.78,4011.88,1853.50330404
2019-03-29 06:00:00,4011.88,4101.5,4008.4,4099.84,3775.0725161
2019-03-29 12:00:00,4098.34,4098.59,4065.0,4083.44,2201.87675097
2019-03-29 18:00:00,4083.44,4096.02,4072.0,4091.01,2125.01600556
2019-03-30 00:00:00,4091.01,4131.87,4042.51,4090.68,2769.90684998
2019-03-30 06:00:00,4091.45,4096.0,4067.65,4084.99,433.93138879
2019-03-30 12:00:00,4085.0,4086.72,4058.0,4072.72,1177.32478315
2019-03-30 18:00:00,4072.72,4095.0,4072.01,4094.14,881.05042499
2019-03-31 00:00:00,4094.14,4103.0,4077.01,4084.54,740.54065827
